ID,CommonName,SMILES,Formula,AverageMass,MolecularWeight,MonoisotopicMass,NominalMass
29659,"N-(2,4-Dinitrophenyl)-2-fluoroacetamide",O=C(CF)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C_{8}H_{6}FN_{3}O_{5},243.15,243.15,243.029149,243
29660,"N-(5-Chloro-2,4-dimethoxyphenyl)-2-fluoroacetamide",COc1cc(OC)c(NC(=O)CF)cc1Cl,C_{10}H_{11}ClFNO_{3},247.65,247.65,247.041149,247
29661,Methyl N-(fluoroacetyl)-N-1-naphthylglycinate,COC(=O)CN(C(=O)CF)c1cccc2ccccc12,C_{15}H_{14}FNO_{3},275.279,275.279,275.095772,275
29662,2-Fluoro-N-(1-naphthyl)-N-(1-naphthylmethyl)acetamide,O=C(CF)N(Cc1cccc2ccccc12)c1cccc2ccccc12,C_{23}H_{18}FNO,343.401,343.401,343.137242,343
29663,"2-Chloro-N-(4,5-dichloro-2-fluorophenyl)acetamide",O=C(CCl)Nc1cc(Cl)c(Cl)cc1F,C_{8}H_{5}Cl_{3}FNO,256.482,256.482,254.942075,255
29687,metflurazon,CN(C)c1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,C_{13}H_{11}ClF_{3}N_{3}O,317.695,317.695,317.054274,317
29692,"2-Fluoro-N-(2,4,5-trichlorophenyl)acetamide",O=C(CF)Nc1cc(Cl)c(Cl)cc1Cl,C_{8}H_{5}Cl_{3}FNO,256.482,256.482,254.942075,255
29722,"1-(4-Fluorophenyl)-4-(1,4,5,6-tetrahydroazepino[4,5-b]indol-3(2H)-yl)-1-butanone",O=C(CCCN1CCc2[nH]c3ccccc3c2CC1)c1ccc(F)cc1,C_{22}H_{23}FN_{2}O,350.437,350.437,350.179442,350
29739,"4-(3-Fluorophenyl)-1-[4-oxo-4-(3,4,5-trimethoxyphenyl)butyl]piperazin-1-ium chloride",COc1cc(C(=O)CCC[NH+]2CCN(c3cccc(F)c3)CC2)cc(OC)c1OC.[Cl-],C_{23}H_{30}ClFN_{2}O_{4},452.951,452.951,452.187813,452
29740,"4-[4-(3-Fluorophenyl)-1-piperazinyl]-1-(3,4,5-trimethoxyphenyl)-1-butanone",COc1cc(C(=O)CCCN2CCN(c3cccc(F)c3)CC2)cc(OC)c1OC,C_{23}H_{29}FN_{2}O_{4},416.493,416.493,416.211136,416
29741,"4-(4-Fluorophenyl)-1-[4-oxo-4-(3,4,5-trimethoxyphenyl)butyl]piperazin-1-ium chloride",COc1cc(C(=O)CCC[NH+]2CCN(c3ccc(F)cc3)CC2)cc(OC)c1OC.[Cl-],C_{23}H_{30}ClFN_{2}O_{4},452.951,452.951,452.187813,452
29742,"4-[4-(4-Fluorophenyl)-1-piperazinyl]-1-(3,4,5-trimethoxyphenyl)-1-butanone",COc1cc(C(=O)CCCN2CCN(c3ccc(F)cc3)CC2)cc(OC)c1OC,C_{23}H_{29}FN_{2}O_{4},416.493,416.493,416.211136,416
29743,"1-[4-Oxo-4-(3,4,5-trimethoxyphenyl)butyl]-4-[3-(trifluoromethyl)phenyl]piperazin-1-ium chloride",COc1cc(C(=O)CCC[NH+]2CCN(c3cccc(C(F)(F)F)c3)CC2)cc(OC)c1OC.[Cl-],C_{24}H_{30}ClF_{3}N_{2}O_{4},502.958,502.958,502.18462,502
29744,"4-{4-[3-(Trifluoromethyl)phenyl]-1-piperazinyl}-1-(3,4,5-trimethoxyphenyl)-1-butanone",COc1cc(C(=O)CCCN2CCN(c3cccc(C(F)(F)F)c3)CC2)cc(OC)c1OC,C_{24}H_{29}F_{3}N_{2}O_{4},466.5,466.5,466.207942,466
29771,"1-[(4bR,6bS,9aR,12aR)-4b-Fluoro-5-hydroxy-4a,6a,8,8-tetramethyl-1-phenyl-4,4a,4b,5,6,6a,9a,10,10a,10b,11,12,12a,13-tetradecahydro[1,3]dioxolo[3′,4′]cyclopenta[1′,2′:5,6]naphtho[1,2-f]indazol-6b(1H)-yl
]-2-hydroxyethanone",CC1(C)O[C@@H]2CC3C4CC[C@@H]5Cc6c(cnn6-c6ccccc6)CC5(C)[C@@]4(F)C(O)CC3(C)[C@]2(C(=O)CO)O1,C_{31}H_{39}FN_{2}O_{5},538.66,538.66,538.284301,538
29795,"3-[4-(4-Fluorophenyl)-4-oxobutyl]-6-methyl-1,2,3,4,5,6-hexahydroazepino[4,5-b]indol-3-ium chloride",Cn1c2c(c3ccccc31)CC[NH+](CCCC(=O)c1ccc(F)cc1)CC2.[Cl-],C_{23}H_{26}ClFN_{2}O,400.922,400.922,400.171769,400
29796,"1-(4-Fluorophenyl)-4-(6-methyl-1,4,5,6-tetrahydroazepino[4,5-b]indol-3(2H)-yl)-1-butanone",Cn1c2c(c3ccccc31)CCN(CCCC(=O)c1ccc(F)cc1)CC2,C_{23}H_{25}FN_{2}O,364.464,364.464,364.195092,364
29797,"3-[4-(4-Fluorophenyl)-4-oxobutyl]-10-methoxy-1,2,3,4,5,6-hexahydroazepino[4,5-b]indol-3-ium chloride",COc1cccc2[nH]c3c(c12)CC[NH+](CCCC(=O)c1ccc(F)cc1)CC3.[Cl-],C_{23}H_{26}ClFN_{2}O_{2},416.921,416.921,416.166684,416
29798,"1-(4-Fluorophenyl)-4-(10-methoxy-1,4,5,6-tetrahydroazepino[4,5-b]indol-3(2H)-yl)-1-butanone",COc1cccc2[nH]c3c(c12)CCN(CCCC(=O)c1ccc(F)cc1)CC3,C_{23}H_{25}FN_{2}O_{2},380.463,380.463,380.190006,380
29800,"1-(4-Fluorophenyl)-4-(9-methoxy-1,4,5,6-tetrahydroazepino[4,5-b]indol-3(2H)-yl)-1-butanone",COc1ccc2[nH]c3c(c2c1)CCN(CCCC(=O)c1ccc(F)cc1)CC3,C_{23}H_{25}FN_{2}O_{2},380.463,380.463,380.190006,380
29873,"2,2,2-Trifluoroethyl 3-(1-aziridinyl)propanoate",O=C(CCN1CC1)OCC(F)(F)F,C_{7}H_{10}F_{3}NO_{2},197.156,197.156,197.066363,197
29877,"2,2,3,3-Tetrafluoropropyl 3-(1-aziridinyl)propanoate",O=C(CCN1CC1)OCC(F)(F)C(F)F,C_{8}H_{11}F_{4}NO_{2},229.173,229.173,229.072591,229
29878,"2,2,3,3,3-Pentafluoropropyl 3-(1-aziridinyl)propanoate",O=C(CCN1CC1)OCC(F)(F)C(F)(F)F,C_{8}H_{10}F_{5}NO_{2},247.163,247.163,247.06317,247
29887,"N,N′-1,4-Phenylenebis(2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanamide)",O=C(Nc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C_{22}H_{6}F_{30}N_{2}O_{2},900.242,900.242,899.995024,900
29902,"2,2,3,3,4,4,4-Heptafluorobutyl 3-(1-aziridinyl)propanoate",O=C(CCN1CC1)OCC(F)(F)C(F)(F)C(F)(F)F,C_{9}H_{10}F_{7}NO_{2},297.17,297.17,297.059976,297
29929,"4′,5-Dichloro-N-(4-fluoro-2-methylphenyl)-2-hydroxy-3-biphenylcarboxamide",Cc1cc(F)ccc1NC(=O)c1cc(Cl)cc(-c2ccc(Cl)cc2)c1O,C_{20}H_{14}Cl_{2}FNO_{2},390.235,390.235,389.038562,389
29976,"(1R,3aS,10bS)-1-Ethynyl-7-(4-fluorophenyl)-10a,12a-dimethyl-1,2,3,3a,3b,4,5,7,10,10a,10b,11,12,12a-tetradecahydrocyclopenta[5,6]naphtho[1,2-f]indazol-1-ol",C#C[C@]1(O)CC[C@H]2C3CCC4=Cc5c(cnn5-c5ccc(F)cc5)CC4(C)[C@H]3CCC21C,C_{28}H_{31}FN_{2}O,430.567,430.567,430.242042,430
30005,"1-(4-Fluorophenyl)-4-(10-methoxy-6-methyl-1,4,5,6-tetrahydroazepino[4,5-b]indol-3(2H)-yl)-1-butanone",COc1cccc2c1c1c(n2C)CCN(CCCC(=O)c2ccc(F)cc2)CC1,C_{24}H_{27}FN_{2}O_{2},394.49,394.49,394.205656,394
30111,"N-(4-Acetylphenyl)-2,2,2-trifluoroacetamide",CC(=O)c1ccc(NC(=O)C(F)(F)F)cc1,C_{10}H_{8}F_{3}NO_{2},231.173,231.173,231.050713,231
30134,MSTFA,CN(C(=O)C(F)(F)F)[Si](C)(C)C,C_{6}H_{12}F_{3}NOSi,199.248,199.248,199.064025,199
30204,1-[3-(4-Acetyl-2-methoxyphenoxy)propyl]-4-(4-fluorobenzoyl)piperidinium chloride,COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(C(=O)c2ccc(F)cc2)CC1.[Cl-],C_{24}H_{29}ClFNO_{4},449.947,449.947,449.176914,449
30205,1-(4-{3-[4-(4-Fluorobenzoyl)-1-piperidinyl]propoxy}-3-methoxyphenyl)ethanone,COc1cc(C(C)=O)ccc1OCCCN1CCC(C(=O)c2ccc(F)cc2)CC1,C_{24}H_{28}FNO_{4},413.489,413.489,413.200237,413
30206,Lenperone hydrochloride,O=C(CCC[NH+]1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1.[Cl-],C_{22}H_{24}ClF_{2}NO_{2},407.885,407.885,407.146363,407
30207,lenperone,O=C(CCCN1CCC(C(=O)c2ccc(F)cc2)CC1)c1ccc(F)cc1,C_{22}H_{23}F_{2}NO_{2},371.427,371.427,371.169685,371
30578,Alovudine,Cc1cn([C@H]2C[C@H](F)[C@@H](CO)O2)c(=O)[nH]c1=O,C_{10}H_{13}FN_{2}O_{4},244.222,244.222,244.085935,244
30658,[3-(4-Fluorobenzoyl)-6-methoxy-2-methyl-1H-indol-1-yl]acetic acid,COc1ccc2c(C(=O)c3ccc(F)cc3)c(C)n(CC(=O)O)c2c1,C_{19}H_{16}FNO_{4},341.338,341.338,341.106336,341
30809,"2,2,2-Trifluoro-N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl]acetamide",COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)C(F)(F)F)CC2,C_{22}H_{22}F_{3}NO_{6},453.413,453.413,453.139922,453
30810,"2-Fluoro-N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl]acetamide",COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(=O)CF)CC2,C_{22}H_{24}FNO_{6},417.433,417.433,417.158766,417
30913,profluralin,CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C_{14}H_{16}F_{3}N_{3}O_{4},347.293,347.293,347.109291,347
30983,Halofenate,CC(=O)NCCOC(=O)C(Oc1cccc(C(F)(F)F)c1)c1ccc(Cl)cc1,C_{19}H_{17}ClF_{3}NO_{4},415.792,415.792,415.07982,415
31017,Penfluridol,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,C_{28}H_{27}ClF_{5}NO,523.97,523.97,523.170133,523
31131,NORFLURAZON,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,C_{12}H_{9}ClF_{3}N_{3}O,303.668,303.668,303.038624,303
31139,4-Chloro-N-{4-[4-(4-fluorophenyl)-1-piperazinyl]-2-butanyl}benzamide,CC(CCN1CCN(c2ccc(F)cc2)CC1)NC(=O)c1ccc(Cl)cc1,C_{21}H_{25}ClFN_{3}O,389.899,389.899,389.167018,389
31369,"2-Cyano-1,1,1-trifluoro-2-propanyl acetate",CC(=O)OC(C)(C#N)C(F)(F)F,C_{6}H_{6}F_{3}NO_{2},181.113,181.113,181.035063,181
31385,Ethyl {1-[3-(trifluoromethyl)phenyl]-2-propanyl}carbamate,CCOC(=O)NC(C)Cc1cccc(C(F)(F)F)c1,C_{13}H_{16}F_{3}NO_{2},275.27,275.27,275.113313,275
31392,1-[4-(4-Fluorophenyl)-4-oxo-2-butanyl]piperidinium chloride,CC(CC(=O)c1ccc(F)cc1)[NH+]1CCCCC1.[Cl-],C_{15}H_{21}ClFNO,285.787,285.787,285.12957,285
31393,1-(4-Fluorophenyl)-3-(1-piperidinyl)-1-butanone,CC(CC(=O)c1ccc(F)cc1)N1CCCCC1,C_{15}H_{20}FNO,249.329,249.329,249.152892,249
31394,1-(4-Fluorophenyl)-3-(4-phenyl-1-piperazinyl)-1-butanone dihydrochloride,CC(CC(=O)c1ccc(F)cc1)N1CCN(c2ccccc2)CC1.Cl.Cl,C_{20}H_{25}Cl_{2}FN_{2}O,399.331,399.331,398.132797,398
31395,1-(4-Fluorophenyl)-3-(4-phenyl-1-piperazinyl)-1-butanone,CC(CC(=O)c1ccc(F)cc1)N1CCN(c2ccccc2)CC1,C_{20}H_{23}FN_{2}O,326.415,326.415,326.179442,326
31718,DINITRAMINE,CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],C_{11}H_{13}F_{3}N_{4}O_{4},322.243,322.243,322.08889,322
31719,PRODIAMINE,CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],C_{13}H_{17}F_{3}N_{4}O_{4},350.297,350.297,350.12019,350
31771,4-[2-(4-Fluorobenzoyl)-5-hexyn-1-yl]morpholin-4-ium chloride,C#CCCC(C[NH+]1CCOCC1)C(=O)c1ccc(F)cc1.[Cl-],C_{17}H_{21}ClFNO_{2},325.808,325.808,325.124485,325
31772,1-(4-Fluorophenyl)-2-(4-morpholinylmethyl)-5-hexyn-1-one,C#CCCC(CN1CCOCC1)C(=O)c1ccc(F)cc1,C_{17}H_{20}FNO_{2},289.35,289.35,289.147807,289
31843,Ethyl N-{1-[3-(trifluoromethyl)phenyl]-2-propanyl}glycinate,CCOC(=O)CNC(C)Cc1cccc(C(F)(F)F)c1,C_{14}H_{18}F_{3}NO_{2},289.297,289.297,289.128963,289
32225,"4-Fluoro-6-phenoxy-1,3,5-triazin-2-amine",Nc1nc(F)nc(Oc2ccccc2)n1,C_{9}H_{7}FN_{4}O,206.18,206.18,206.060389,206
32516,"N-Ethyl-6-fluoro-N′-(3-methoxypropyl)-1,3,5-triazine-2,4-diamine",CCNc1nc(F)nc(NCCCOC)n1,C_{9}H_{16}FN_{5}O,229.259,229.259,229.133888,229
32560,Etofenamate,O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,C_{18}H_{18}F_{3}NO_{4},369.339,369.339,369.118793,369
32561,4-{Acetyl[3-(trifluoromethyl)phenyl]amino}butanoic acid,CC(=O)N(CCCC(=O)O)c1cccc(C(F)(F)F)c1,C_{13}H_{14}F_{3}NO_{3},289.253,289.253,289.092578,289
32766,"2,4-DIFLUORO-6-PHENOXY-S-TRIAZINE",Fc1nc(F)nc(Oc2ccccc2)n1,C_{9}H_{5}F_{2}N_{3}O,209.155,209.155,209.040068,209
32884,2-({1-[3-(Trifluoromethyl)phenyl]propan-2-yl}amino)ethanol,CC(Cc1cccc(C(F)(F)F)c1)NCCO,C_{12}H_{16}F_{3}NO,247.26,247.26,247.118399,247
32899,"(5-Amino-1,3-dimethyl-1H-pyrazol-4-yl)(2-fluorophenyl)methanone",Cc1nn(C)c(N)c1C(=O)c1ccccc1F,C_{12}H_{12}FN_{3}O,233.246,233.246,233.09644,233
32907,zolazepam,Cc1nn(C)c2c1C(c1ccccc1F)=NCC(=O)N2C,C_{15}H_{15}FN_{4}O,286.31,286.31,286.122989,286
32931,2-Amino-1-(3-fluorophenyl)ethanol,NCC(O)c1cccc(F)c1,C_{8}H_{10}FNO,155.172,155.172,155.074642,155
32932,Flubendazole,COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1,C_{16}H_{12}FN_{3}O_{3},313.288,313.288,313.086269,313
32964,"8-Fluoro-2-[4-(4-fluorophenyl)-4-oxobutyl]-2,3,4,5-tetrahydro-1H-pyrido[4,3-b]indol-2-ium chloride",O=C(CCC[NH+]1CCc2[nH]c3ccc(F)cc3c2C1)c1ccc(F)cc1.[Cl-],C_{21}H_{21}ClF_{2}N_{2}O,390.858,390.858,390.131047,390
32965,"1-(4-fluorophenyl)-4-(8-fluoro-1,3,4,5-tetrahydro-2H-pyrido[4,3-b]indol-2-yl)butan-1-one",O=C(CCCN1CCc2[nH]c3ccc(F)cc3c2C1)c1ccc(F)cc1,C_{21}H_{20}F_{2}N_{2}O,354.4,354.4,354.15437,354
32990,"1-[7-(4-Fluorophenyl)-1,11-dihydroxy-2,5,10a,12a-tetramethyl-1,2,3,3a,3b,7,10,10a,10b,11,12,12a-dodecahydrocyclopenta[5,6]naphtho[1,2-f]indazol-1-yl]-2-hydroxyethanone",CC1=CC2C(C(O)CC3(C)C2CC(C)C3(O)C(=O)CO)C2(C)Cc3cnn(-c4ccc(F)cc4)c3C=C12,C_{30}H_{35}FN_{2}O_{4},506.618,506.618,506.258086,506
33007,"1-[(1R,2S)-7-(4-Fluorophenyl)-1,11-dihydroxy-2,5,10a,12a-tetramethyl-1,2,3,3a,3b,7,10,10a,10b,11,12,12a-dodecahydrocyclopenta[5,6]naphtho[1,2-f]indazol-1-yl]-2-hydroxyethanone",CC1=CC2C(C(O)CC3(C)C2C[C@H](C)[C@]3(O)C(=O)CO)C2(C)Cc3cnn(-c4ccc(F)cc4)c3C=C12,C_{30}H_{35}FN_{2}O_{4},506.618,506.618,506.258086,506
33037,"2-(2-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)CN(Cc1ccccc1F)CC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
33039,"2-(3-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)CN(Cc1cccc(F)c1)CC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
33041,"2-(4-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)CN(Cc1ccc(F)cc1)CC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
33058,N-Benzyl-2-methoxy-N-methyl-2-[3-(trifluoromethyl)phenyl]ethanamine,COC(CN(C)Cc1ccccc1)c1cccc(C(F)(F)F)c1,C_{18}H_{20}F_{3}NO,323.358,323.358,323.149699,323
33345,"4-(2-Fluorobenzyl)-6,7-dimethoxyisoquinoline",COc1cc2cncc(Cc3ccccc3F)c2cc1OC,C_{18}H_{16}FNO_{2},297.329,297.329,297.116507,297
33347,"4-(3-Fluorobenzyl)-6,7-dimethoxyisoquinoline",COc1cc2cncc(Cc3cccc(F)c3)c2cc1OC,C_{18}H_{16}FNO_{2},297.329,297.329,297.116507,297
33349,"4-(4-Fluorobenzyl)-6,7-dimethoxyisoquinoline",COc1cc2cncc(Cc3ccc(F)cc3)c2cc1OC,C_{18}H_{16}FNO_{2},297.329,297.329,297.116507,297
33410,"8-(3-Fluorophenyl)-5-isopropyl[1,3]dioxolo[4,5-g]quinazolin-6(5H)-one",CC(C)n1c(=O)nc(-c2cccc(F)c2)c2cc3c(cc21)OCO3,C_{18}H_{15}FN_{2}O_{3},326.327,326.327,326.106671,326
33417,"8-(4-Fluorophenyl)-5-isopropyl[1,3]dioxolo[4,5-g]quinazolin-6(5H)-one",CC(C)n1c(=O)nc(-c2ccc(F)cc2)c2cc3c(cc21)OCO3,C_{18}H_{15}FN_{2}O_{3},326.327,326.327,326.106671,326
33448,Fluchloralin,CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C_{12}H_{13}ClF_{3}N_{3}O_{4},355.697,355.697,355.054668,355
33491,"3-[3-(Dimethylamino)propyl]-1-[(2-fluorobenzyl)(methyl)amino]-3-phenyl-1,3-dihydro-2H-indol-2-one",CN(C)CCCC1(c2ccccc2)C(=O)N(N(C)Cc2ccccc2F)c2ccccc21,C_{27}H_{30}FN_{3}O,431.555,431.555,431.237291,431
33681,FLAZALONE HYDROCHLORIDE,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1.Cl,C_{19}H_{20}ClF_{2}NO_{2},367.82,367.82,367.115063,367
33682,Flazalone,CN1CCC(O)(c2ccc(F)cc2)C(C(=O)c2ccc(F)cc2)C1,C_{19}H_{19}F_{2}NO_{2},331.362,331.362,331.138385,331
33687,"2,2,2-Trifluoro-N′-phenylacetohydrazide",O=C(NNc1ccccc1)C(F)(F)F,C_{8}H_{7}F_{3}N_{2}O,204.151,204.151,204.051048,204
33698,"2,6-Dinitro-N-propyl-N-(tetrahydro-2-furanylmethyl)-4-(trifluoromethyl)aniline",CCCN(CC1CCCO1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C_{15}H_{18}F_{3}N_{3}O_{5},377.319,377.319,377.119855,377
33699,"N-Ethyltetrahydro-N-(α,α,α-trifluoro-2,6-dinitro-p-tolyl)furfurylamine",CCN(CC1CCCO1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],C_{14}H_{16}F_{3}N_{3}O_{5},363.292,363.292,363.104205,363
33816,N-(5-Chloro-2-pyridinyl)-3-(trifluoromethyl)benzamide,O=C(Nc1ccc(Cl)cn1)c1cccc(C(F)(F)F)c1,C_{13}H_{8}ClF_{3}N_{2}O,300.664,300.664,300.027725,300
33817,N-(5-Chloro-2-pyridinyl)-2-fluorobenzamide,O=C(Nc1ccc(Cl)cn1)c1ccccc1F,C_{12}H_{8}ClFN_{2}O,250.657,250.657,250.030919,250
33822,"({1-[3-(Trifluoromethyl)phenyl]-1H-pyrazolo[3,4-b]pyridin-3-yl}oxy)acetic acid",O=C(O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,C_{15}H_{10}F_{3}N_{3}O_{3},337.257,337.257,337.067426,337
33823,"Ethyl ({1-[3-(trifluoromethyl)phenyl]-1H-pyrazolo[3,4-b]pyridin-3-yl}oxy)acetate",CCOC(=O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,C_{17}H_{14}F_{3}N_{3}O_{3},365.311,365.311,365.098726,365
33856,3-{2-[(4-Fluorobenzoyl)oxy]ethyl}-1H-benzimidazol-3-ium,O=C(OCC[n+]1c[nH]c2ccccc21)c1ccc(F)cc1,C_{16}H_{14}FN_{2}O_{2},285.298,285.298,285.103382,285
33908,"4,4,4-Trifluoro-1-(3-nitrophenyl)-3-(trifluoromethyl)butane-1,3-diol",O=[N+]([O-])c1cccc(C(O)CC(O)(C(F)(F)F)C(F)(F)F)c1,C_{11}H_{9}F_{6}NO_{4},333.184,333.184,333.043577,333
33935,cis-7-Fluoro-1-phenyl-3-isochromanmethylamine,CN[C@H]1Cc2ccc(F)cc2[C@@H](c2ccccc2)O1,C_{16}H_{16}FNO,257.308,257.308,257.121592,257
34065,Diflubenzuron,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,C_{14}H_{9}ClF_{2}N_{2}O_{2},310.684,310.684,310.032062,310
34075,"4,4,4-Trifluoro-1-(3-nitrophenyl)-3-(trifluoromethyl)-2-buten-1-one",O=C(C=C(C(F)(F)F)C(F)(F)F)c1cccc([N+](=O)[O-])c1,C_{11}H_{5}F_{6}NO_{3},313.153,313.153,313.017362,313
34077,"4,4,4-Trifluoro-1-(2-nitrophenyl)-3-(trifluoromethyl)-2-buten-1-one",O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccccc1[N+](=O)[O-],C_{11}H_{5}F_{6}NO_{3},313.153,313.153,313.017362,313
34078,"4,4,4-Trifluoro-1-(4-nitrophenyl)-3-(trifluoromethyl)-2-buten-1-one",O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc([N+](=O)[O-])cc1,C_{11}H_{5}F_{6}NO_{3},313.153,313.153,313.017362,313
34079,"1-(4-Chloro-3-nitrophenyl)-4,4,4-trifluoro-3-(trifluoromethyl)-2-buten-1-one",O=C(C=C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)c([N+](=O)[O-])c1,C_{11}H_{4}ClF_{6}NO_{3},347.595,347.595,346.97839,347
34084,"4-[4,4,4-Trifluoro-3-(trifluoromethyl)but-2-enoyl]benzonitrile",N#Cc1ccc(C(=O)C=C(C(F)(F)F)C(F)(F)F)cc1,C_{12}H_{5}F_{6}NO,293.166,293.166,293.027533,293
34105,3-Fluoroalanine,NC(CF)C(=O)O,C_{3}H_{6}FNO_{2},107.084,107.084,107.038257,107
34115,"4-Chloro-3-[chloro(difluoro)methyl]-4,4-difluoro-1-(3-nitrophenyl)-2-buten-1-one",O=C(C=C(C(F)(F)Cl)C(F)(F)Cl)c1cccc([N+](=O)[O-])c1,C_{11}H_{5}Cl_{2}F_{4}NO_{3},346.057,346.057,344.958261,345
34143,"N-[4-(Trifluoromethyl)-1,3-oxazol-2-yl]acetamide",CC(=O)Nc1nc(C(F)(F)F)co1,C_{6}H_{5}F_{3}N_{2}O_{2},194.112,194.112,194.030312,194
34255,"2,2,2-Trifluoro-N-(4-fluorophenyl)acetamide",O=C(Nc1ccc(F)cc1)C(F)(F)F,C_{8}H_{5}F_{4}NO,207.126,207.126,207.030727,207
34286,Flurazepam hydrochloride,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21.Cl,C_{21}H_{24}Cl_{2}FN_{3}O,424.341,424.341,423.128046,423
34289,"1-(3-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)C(Cc1cccc(F)c1)NCC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
34291,"1-(2-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)C(Cc1ccccc1F)NCC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
34293,"1-(4-Fluorobenzyl)-6,7-dimethoxy-3,4-dihydroisoquinoline",COc1cc2c(cc1OC)C(Cc1ccc(F)cc1)=NCC2,C_{18}H_{18}FNO_{2},299.345,299.345,299.132157,299
34295,"1-(3-Fluorobenzyl)-6,7-dimethoxy-3,4-dihydroisoquinoline",COc1cc2c(cc1OC)C(Cc1cccc(F)c1)=NCC2,C_{18}H_{18}FNO_{2},299.345,299.345,299.132157,299
34302,HALOFANTRINE HYDROCHLORIDE,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12.Cl,C_{26}H_{31}Cl_{3}F_{3}NO,536.884,536.884,535.142332,535
34303,Halofantrine,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,C_{26}H_{30}Cl_{2}F_{3}NO,500.426,500.426,499.165655,499
34321,"1-(4-Fluorobenzyl)-6,7-dimethoxy-1,2,3,4-tetrahydroisoquinoline",COc1cc2c(cc1OC)C(Cc1ccc(F)cc1)NCC2,C_{18}H_{20}FNO_{2},301.361,301.361,301.147807,301
34374,4-(4-Fluorophenyl)-1-(9-oxobicyclo[3.3.1]non-2-yl)piperazin-1-ium chloride,O=C1C2CCCC1C([NH+]1CCN(c3ccc(F)cc3)CC1)CC2.[Cl-],C_{19}H_{26}ClFN_{2}O,352.878,352.878,352.171769,352
34375,2-[4-(4-Fluorophenyl)-1-piperazinyl]bicyclo[3.3.1]nonan-9-one,O=C1C2CCCC1C(N1CCN(c3ccc(F)cc3)CC1)CC2,C_{19}H_{25}FN_{2}O,316.42,316.42,316.195092,316
